date,time,app
2022-07-11,09:10:28,C1 - WordPad
2022-07-11,09:10:29,C1 - WordPad
2022-07-11,09:10:30,C1 - WordPad
2022-07-11,09:10:31,C1 - WordPad
2022-07-11,09:10:32,C1 - WordPad
2022-07-11,09:10:33,C1 - WordPad
2022-07-11,09:10:34,C1 - WordPad
2022-07-11,09:10:35,C1 - WordPad
2022-07-11,09:10:36,C1 - WordPad
2022-07-11,09:10:37,C1 - WordPad
2022-07-11,09:10:38,C1 - WordPad
2022-07-11,09:10:39,C1 - WordPad
2022-07-11,09:10:40,C1 - WordPad
2022-07-11,09:10:41,C1 - WordPad
2022-07-11,09:10:42,C1 - WordPad
2022-07-11,09:10:43,C1 - WordPad
2022-07-11,09:10:44,C1 - WordPad
2022-07-11,09:10:45,C1 - WordPad
2022-07-11,09:10:46,C1 - WordPad
2022-07-11,09:10:47,C1 - WordPad
2022-07-11,09:10:48,C1 - WordPad
2022-07-11,09:10:49,C1 - WordPad
2022-07-11,09:10:50,C1 - WordPad
2022-07-11,09:10:51,C1 - WordPad
2022-07-11,09:10:52,C1 - WordPad
2022-07-11,09:10:53,C1 - WordPad
2022-07-11,09:10:54,C1 - WordPad
2022-07-11,09:10:55,C1 - WordPad
2022-07-11,09:10:56,C1 - WordPad
2022-07-11,09:10:57,C1 - WordPad
2022-07-11,09:10:58,C1 - WordPad
2022-07-11,09:10:59,C1 - WordPad
2022-07-11,09:11:00,C1 - WordPad
2022-07-11,09:11:01,C1 - WordPad
2022-07-11,09:11:02,C1 - WordPad
2022-07-11,09:11:03,C1 - WordPad
2022-07-11,09:11:04,C1 - WordPad
2022-07-11,09:11:05,C1 - WordPad
2022-07-11,09:11:06,C1 - WordPad
2022-07-11,09:11:07,C1 - WordPad
2022-07-11,09:11:08,C1 - WordPad
2022-07-11,09:11:09,C1 - WordPad
2022-07-11,09:11:10,C1 - WordPad
2022-07-11,09:11:11,C1 - WordPad
2022-07-11,09:11:12,C1 - WordPad
2022-07-11,09:11:13,C1 - WordPad
2022-07-11,09:11:14,C1 - WordPad
2022-07-11,09:11:15,C1 - WordPad
2022-07-11,09:11:16,C1 - WordPad
2022-07-11,09:11:17,C1 - WordPad
2022-07-11,09:11:18,C1 - WordPad
2022-07-11,09:11:19,C1 - WordPad
2022-07-11,09:11:20,C1 - WordPad
2022-07-11,09:11:21,C1 - WordPad
2022-07-11,09:11:22,C1 - WordPad
2022-07-11,09:11:23,C1 - WordPad
2022-07-11,09:11:24,C1 - WordPad
2022-07-11,09:11:25,C1 - WordPad
2022-07-11,09:11:26,C1 - WordPad
2022-07-11,09:11:27,C1 - WordPad
2022-07-11,09:11:28,C1 - WordPad
2022-07-11,09:11:29,C1 - WordPad
2022-07-11,09:11:30,C1 - WordPad
2022-07-11,09:11:31,C1 - WordPad
2022-07-11,09:11:32,C1 - WordPad
2022-07-11,09:11:33,C1 - WordPad
2022-07-11,09:11:34,C1 - WordPad
2022-07-11,09:11:35,C1 - WordPad
2022-07-11,09:11:36,C1 - WordPad
2022-07-11,09:11:37,C1 - WordPad
2022-07-11,09:11:38,C1 - WordPad
2022-07-11,09:11:39,C1 - WordPad
2022-07-11,09:11:40,C1 - WordPad
2022-07-11,09:11:41,C1 - WordPad
2022-07-11,09:11:42,C1 - WordPad
2022-07-11,09:11:43,C1 - WordPad
2022-07-11,09:11:44,C1 - WordPad
2022-07-11,09:11:45,C1 - WordPad
2022-07-11,09:11:46,C1 - WordPad
2022-07-11,09:11:47,C1 - WordPad
2022-07-11,09:11:48,C1 - WordPad
2022-07-11,09:11:49,C1 - WordPad
2022-07-11,09:11:50,C1 - WordPad
2022-07-11,09:11:51,C1 - WordPad
2022-07-11,09:11:52,C1 - WordPad
2022-07-11,09:11:53,C1 - WordPad
2022-07-11,09:11:54,C1 - WordPad
2022-07-11,09:11:55,C1 - WordPad
2022-07-11,09:11:56,C1 - WordPad
2022-07-11,09:11:57,C1 - WordPad
2022-07-11,09:11:58,C1 - WordPad
2022-07-11,09:11:59,C1 - WordPad
2022-07-11,09:12:00,C1 - WordPad
2022-07-11,09:12:01,C1 - WordPad
2022-07-11,09:12:02,C1 - WordPad
2022-07-11,09:12:03,C1 - WordPad
2022-07-11,09:12:04,C1 - WordPad
2022-07-11,09:12:05,C1 - WordPad
2022-07-11,09:12:06,C1 - WordPad
2022-07-11,09:12:07,C1 - WordPad
2022-07-11,09:12:08,C1 - WordPad
2022-07-11,09:12:09,C1 - WordPad
2022-07-11,09:12:10,C1 - WordPad
2022-07-11,09:12:11,C1 - WordPad
2022-07-11,09:12:12,C1 - WordPad
2022-07-11,09:12:13,C1 - WordPad
2022-07-11,09:12:14,C1 - WordPad
2022-07-11,09:12:15,C1 - WordPad
2022-07-11,09:12:16,C1 - WordPad
2022-07-11,09:12:17,C1 - WordPad
2022-07-11,09:12:18,C1 - WordPad
2022-07-11,09:12:19,C1 - WordPad
2022-07-11,09:12:20,C1 - WordPad
2022-07-11,09:12:21,C1 - WordPad
2022-07-11,09:12:22,C1 - WordPad
2022-07-11,09:12:23,C1 - WordPad
2022-07-11,09:12:24,C1 - WordPad
2022-07-11,09:12:25,C1 - WordPad
2022-07-11,09:12:26,C1 - WordPad
2022-07-11,09:12:27,C1 - WordPad
2022-07-11,09:12:28,C1 - WordPad
2022-07-11,09:12:29,C1 - WordPad
2022-07-11,09:12:30,C1 - WordPad
2022-07-11,09:12:31,C1 - WordPad
2022-07-11,09:12:32,C1 - WordPad
2022-07-11,09:12:33,C1 - WordPad
2022-07-11,09:12:34,C1 - WordPad
2022-07-11,09:12:35,C1 - WordPad
2022-07-11,09:12:36,C1 - WordPad
2022-07-11,09:12:37,C1 - WordPad
2022-07-11,09:12:38,C1 - WordPad
2022-07-11,09:12:39,C1 - WordPad
2022-07-11,09:12:40,C1 - WordPad
2022-07-11,09:12:41,C1 - WordPad
2022-07-11,09:12:42,C1 - WordPad
2022-07-11,09:12:43,C1 - WordPad
2022-07-11,09:12:44,C1 - WordPad
2022-07-11,09:12:45,C1 - WordPad
2022-07-11,09:12:46,C1 - WordPad
2022-07-11,09:12:47,C1 - WordPad
2022-07-11,09:12:48,C1 - WordPad
2022-07-11,09:12:49,C1 - WordPad
2022-07-11,09:12:50,C1 - WordPad
2022-07-11,09:12:51,C1 - WordPad
2022-07-11,09:12:52,C1 - WordPad
2022-07-11,09:12:53,C1 - WordPad
2022-07-11,09:12:54,C1 - WordPad
2022-07-11,09:12:55,C1 - WordPad
2022-07-11,09:12:56,C1 - WordPad
2022-07-11,09:12:57,C1 - WordPad
2022-07-11,09:12:58,C1 - WordPad
2022-07-11,09:12:59,C1 - WordPad
2022-07-11,09:13:00,C1 - WordPad
2022-07-11,09:13:01,C1 - WordPad
2022-07-11,09:13:02,C1 - WordPad
2022-07-11,09:13:03,C1 - WordPad
2022-07-11,09:13:04,C1 - WordPad
2022-07-11,09:13:05,C1 - WordPad
2022-07-11,09:13:06,C1 - WordPad
2022-07-11,09:13:07,C1 - WordPad
2022-07-11,09:13:08,C1 - WordPad
2022-07-11,09:13:09,C1 - WordPad
2022-07-11,09:13:10,C1 - WordPad
2022-07-11,09:13:11,C1 - WordPad
2022-07-11,09:13:12,C1 - WordPad
2022-07-11,09:13:13,C1 - WordPad
2022-07-11,09:13:14,C1 - WordPad
2022-07-11,09:13:15,C1 - WordPad
2022-07-11,09:13:16,C1 - WordPad
2022-07-11,09:13:18,C1 - WordPad
2022-07-11,09:13:19,C1 - WordPad
2022-07-11,09:13:20,C1 - WordPad
2022-07-11,09:13:21,C1 - WordPad
2022-07-11,09:13:22,C1 - WordPad
2022-07-11,09:13:23,C1 - WordPad
2022-07-11,09:13:24,C1 - WordPad
2022-07-11,09:13:25,C1 - WordPad
2022-07-11,09:13:26,C1 - WordPad
2022-07-11,09:13:27,C1 - WordPad
2022-07-11,09:13:28,C1 - WordPad
2022-07-11,09:13:29,C1 - WordPad
2022-07-11,09:13:30,C1 - WordPad
2022-07-11,09:13:31,C1 - WordPad
2022-07-11,09:13:32,C1 - WordPad
2022-07-11,09:13:33,C1 - WordPad
2022-07-11,09:13:34,C1 - WordPad
2022-07-11,09:13:35,C1 - WordPad
2022-07-11,09:13:36,C1 - WordPad
2022-07-11,09:13:37,C1 - WordPad
2022-07-11,09:13:38,C1 - WordPad
2022-07-11,09:13:39,C1 - WordPad
2022-07-11,09:13:40,C1 - WordPad
2022-07-11,09:13:41,C1 - WordPad
2022-07-11,09:13:42,C1 - WordPad
2022-07-11,09:13:43,C1 - WordPad
2022-07-11,09:13:44,C1 - WordPad
2022-07-11,09:13:45,C1 - WordPad
2022-07-11,09:13:46,C1 - WordPad
2022-07-11,09:13:47,C1 - WordPad
2022-07-11,09:13:48,C1 - WordPad
2022-07-11,09:13:49,C1 - WordPad
2022-07-11,09:13:50,C1 - WordPad
2022-07-11,09:13:51,C1 - WordPad
2022-07-11,09:13:52,C1 - WordPad
2022-07-11,09:13:53,C1 - WordPad
2022-07-11,09:13:54,C1 - WordPad
2022-07-11,09:13:55,C1 - WordPad
2022-07-11,09:13:56,C1 - WordPad
2022-07-11,09:13:57,C1 - WordPad
2022-07-11,09:13:58,C1 - WordPad
2022-07-11,09:13:59,C1 - WordPad
2022-07-11,09:14:00,C1 - WordPad
2022-07-11,09:14:01,C1 - WordPad
2022-07-11,09:14:02,C1 - WordPad
2022-07-11,09:14:03,C1 - WordPad
2022-07-11,09:14:04,C1 - WordPad
2022-07-11,09:14:05,C1 - WordPad
2022-07-11,09:14:06,C1 - WordPad
2022-07-11,09:14:07,C1 - WordPad
2022-07-11,09:14:08,C1 - WordPad
2022-07-11,09:14:09,C1 - WordPad
2022-07-11,09:14:10,C1 - WordPad
2022-07-11,09:14:11,C1 - WordPad
2022-07-11,09:14:12,C1 - WordPad
2022-07-11,09:14:13,C1 - WordPad
2022-07-11,09:14:14,C1 - WordPad
2022-07-11,09:14:15,C1 - WordPad
2022-07-11,09:14:16,C1 - WordPad
2022-07-11,09:14:17,C1 - WordPad
2022-07-11,09:14:18,C1 - WordPad
2022-07-11,09:14:19,C1 - WordPad
2022-07-11,09:14:20,C1 - WordPad
2022-07-11,09:14:21,C1 - WordPad
2022-07-11,09:14:22,C1 - WordPad
2022-07-11,09:14:23,C1 - WordPad
2022-07-11,09:14:24,C1 - WordPad
2022-07-11,09:14:25,C1 - WordPad
2022-07-11,09:14:26,C1 - WordPad
2022-07-11,09:14:27,C1 - WordPad
2022-07-11,09:14:28,C1 - WordPad
2022-07-11,09:14:29,C1 - WordPad
2022-07-11,09:14:30,C1 - WordPad
2022-07-11,09:14:31,C1 - WordPad
2022-07-11,09:14:32,C1 - WordPad
2022-07-11,09:14:33,C1 - WordPad
2022-07-11,09:14:34,C1 - WordPad
2022-07-11,09:14:35,C1 - WordPad
2022-07-11,09:14:36,C1 - WordPad
2022-07-11,09:14:37,C1 - WordPad
2022-07-11,09:14:38,C1 - WordPad
2022-07-11,09:14:39,C1 - WordPad
2022-07-11,09:14:40,C1 - WordPad
2022-07-11,09:14:41,C1 - WordPad
2022-07-11,09:14:42,C1 - WordPad
2022-07-11,09:14:43,C1 - WordPad
2022-07-11,09:14:44,C1 - WordPad
2022-07-11,09:14:45,C1 - WordPad
2022-07-11,09:14:46,C1 - WordPad
2022-07-11,09:14:47,C1 - WordPad
2022-07-11,09:14:48,C1 - WordPad
2022-07-11,09:14:49,C1 - WordPad
2022-07-11,09:14:50,C1 - WordPad
2022-07-11,09:14:51,C1 - WordPad
2022-07-11,09:14:52,C1 - WordPad
2022-07-11,09:14:53,C1 - WordPad
2022-07-11,09:14:54,C1 - WordPad
2022-07-11,09:14:55,C1 - WordPad
2022-07-11,09:14:56,C1 - WordPad
2022-07-11,09:14:57,C1 - WordPad
2022-07-11,09:14:58,C1 - WordPad
2022-07-11,09:14:59,C1 - WordPad
2022-07-11,09:15:00,C1 - WordPad
2022-07-11,09:15:01,C1 - WordPad
2022-07-11,09:15:02,C1 - WordPad
2022-07-11,09:15:03,C1 - WordPad
2022-07-11,09:15:04,C1 - WordPad
2022-07-11,09:15:05,C1 - WordPad
2022-07-11,09:15:06,C1 - WordPad
2022-07-11,09:15:07,C1 - WordPad
2022-07-11,09:15:08,C1 - WordPad
2022-07-11,09:15:09,C1 - WordPad
2022-07-11,09:15:10,C1 - WordPad
2022-07-11,09:15:11,C1 - WordPad
2022-07-11,09:15:12,C1 - WordPad
2022-07-11,09:15:13,C1 - WordPad
2022-07-11,09:15:14,C1 - WordPad
2022-07-11,09:15:15,C1 - WordPad
2022-07-11,09:15:16,C1 - WordPad
2022-07-11,09:15:17,C1 - WordPad
2022-07-11,09:15:18,C1 - WordPad
2022-07-11,09:15:19,C1 - WordPad
2022-07-11,09:15:20,C1 - WordPad
2022-07-11,09:15:21,C1 - WordPad
2022-07-11,09:15:22,C1 - WordPad
2022-07-11,09:15:23,C1 - WordPad
2022-07-11,09:15:24,C1 - WordPad
2022-07-11,09:15:25,C1 - WordPad
2022-07-11,09:15:26,C1 - WordPad
2022-07-11,09:15:27,C1 - WordPad
2022-07-11,09:15:28,C1 - WordPad
2022-07-11,09:15:29,C1 - WordPad
2022-07-11,09:15:30,C1 - WordPad
2022-07-11,09:15:31,C1 - WordPad
2022-07-11,09:15:32,C1 - WordPad
2022-07-11,09:15:33,C1 - WordPad
2022-07-11,09:15:34,C1 - WordPad
2022-07-11,09:15:35,C1 - WordPad
2022-07-11,09:15:36,C1 - WordPad
2022-07-11,09:15:37,C1 - WordPad
2022-07-11,09:15:38,C1 - WordPad
2022-07-11,09:15:39,C1 - WordPad
2022-07-11,09:15:40,C1 - WordPad
2022-07-11,09:15:41,C1 - WordPad
2022-07-11,09:15:42,C1 - WordPad
2022-07-11,09:15:43,C1 - WordPad
2022-07-11,09:15:44,C1 - WordPad
2022-07-11,09:15:45,C1 - WordPad
2022-07-11,09:15:46,C1 - WordPad
2022-07-11,09:15:47,C1 - WordPad
2022-07-11,09:15:48,C1 - WordPad
2022-07-11,09:15:50,C1 - WordPad
2022-07-11,09:15:51,C1 - WordPad
2022-07-11,09:15:52,C1 - WordPad
2022-07-11,09:15:53,C1 - WordPad
2022-07-11,09:15:54,C1 - WordPad
2022-07-11,09:15:55,C1 - WordPad
2022-07-11,09:15:56,C1 - WordPad
2022-07-11,09:15:57,C1 - WordPad
2022-07-11,09:15:58,C1 - WordPad
2022-07-11,09:15:59,C1 - WordPad
2022-07-11,09:16:00,C1 - WordPad
2022-07-11,09:16:01,C1 - WordPad
2022-07-11,09:16:02,C1 - WordPad
2022-07-11,09:16:03,C1 - WordPad
2022-07-11,09:16:04,C1 - WordPad
2022-07-11,09:16:05,C1 - WordPad
2022-07-11,09:16:06,C1 - WordPad
2022-07-11,09:16:07,C1 - WordPad
2022-07-11,09:16:08,C1 - WordPad
2022-07-11,09:16:09,C1 - WordPad
2022-07-11,09:16:10,C1 - WordPad
2022-07-11,09:16:11,C1 - WordPad
2022-07-11,09:16:12,C1 - WordPad
2022-07-11,09:16:13,C1 - WordPad
2022-07-11,09:16:14,C1 - WordPad
2022-07-11,09:16:15,C1 - WordPad
2022-07-11,09:16:16,C1 - WordPad
2022-07-11,09:16:17,C1 - WordPad
2022-07-11,09:16:18,C1 - WordPad
2022-07-11,09:16:19,C1 - WordPad
2022-07-11,09:16:20,C1 - WordPad
2022-07-11,09:16:21,C1 - WordPad
2022-07-11,09:16:22,C1 - WordPad
2022-07-11,09:16:23,C1 - WordPad
2022-07-11,09:16:24,C1 - WordPad
2022-07-11,09:16:25,C1 - WordPad
2022-07-11,09:16:26,C1 - WordPad
2022-07-11,09:16:27,C1 - WordPad
2022-07-11,09:16:28,C1 - WordPad
2022-07-11,09:16:29,C1 - WordPad
2022-07-11,09:16:30,C1 - WordPad
2022-07-11,09:16:31,C1 - WordPad
2022-07-11,09:16:32,C1 - WordPad
2022-07-11,09:16:33,C1 - WordPad
2022-07-11,09:16:34,C1 - WordPad
2022-07-11,09:16:35,C1 - WordPad
2022-07-11,09:16:36,C1 - WordPad
2022-07-11,09:16:37,C1 - WordPad
2022-07-11,09:16:38,C1 - WordPad
2022-07-11,09:16:39,C1 - WordPad
2022-07-11,09:16:40,C1 - WordPad
2022-07-11,09:16:41,C1 - WordPad
2022-07-11,09:16:42,C1 - WordPad
2022-07-11,09:16:43,C1 - WordPad
2022-07-11,09:16:44,C1 - WordPad
2022-07-11,09:16:45,C1 - WordPad
2022-07-11,09:16:46,C1 - WordPad
2022-07-11,09:16:47,C1 - WordPad
2022-07-11,09:16:48,C1 - WordPad
2022-07-11,09:16:49,C1 - WordPad
2022-07-11,09:16:50,C1 - WordPad
2022-07-11,09:16:51,C1 - WordPad
2022-07-11,09:16:52,C1 - WordPad
2022-07-11,09:16:54,C1 - WordPad
2022-07-11,09:16:55,C1 - WordPad
2022-07-11,09:16:56,C1 - WordPad
2022-07-11,09:16:57,C1 - WordPad
2022-07-11,09:16:58,C1 - WordPad
2022-07-11,09:16:59,C1 - WordPad
2022-07-11,09:17:00,C1 - WordPad
2022-07-11,09:17:01,C1 - WordPad
2022-07-11,09:17:02,C1 - WordPad
2022-07-11,09:17:03,C1 - WordPad
2022-07-11,09:17:04,C1 - WordPad
2022-07-11,09:17:05,C1 - WordPad
2022-07-11,09:17:06,C1 - WordPad
2022-07-11,09:17:07,C1 - WordPad
2022-07-11,09:17:08,C1 - WordPad
2022-07-11,09:17:09,C1 - WordPad
2022-07-11,09:17:10,C1 - WordPad
2022-07-11,09:17:11,C1 - WordPad
2022-07-11,09:17:12,C1 - WordPad
2022-07-11,09:17:13,C1 - WordPad
2022-07-11,09:17:14,C1 - WordPad
2022-07-11,09:17:15,C1 - WordPad
2022-07-11,09:17:16,C1 - WordPad
2022-07-11,09:17:17,C1 - WordPad
2022-07-11,09:17:18,C1 - WordPad
2022-07-11,09:17:19,C1 - WordPad
2022-07-11,09:17:20,C1 - WordPad
2022-07-11,09:17:21,C1 - WordPad
2022-07-11,09:17:22,C1 - WordPad
2022-07-11,09:17:23,C1 - WordPad
2022-07-11,09:17:24,C1 - WordPad
2022-07-11,09:17:25,C1 - WordPad
2022-07-11,09:17:26,C1 - WordPad
2022-07-11,09:17:27,C1 - WordPad
2022-07-11,09:17:28,C1 - WordPad
2022-07-11,09:17:29,C1 - WordPad
2022-07-11,09:17:30,C1 - WordPad
2022-07-11,09:17:31,C1 - WordPad
2022-07-11,09:17:32,C1 - WordPad
2022-07-11,09:17:33,C1 - WordPad
2022-07-11,09:17:34,C1 - WordPad
2022-07-11,09:17:35,C1 - WordPad
2022-07-11,09:17:36,C1 - WordPad
2022-07-11,09:17:37,C1 - WordPad
2022-07-11,09:17:38,C1 - WordPad
2022-07-11,09:17:39,C1 - WordPad
2022-07-11,09:17:40,C1 - WordPad
2022-07-11,09:17:41,C1 - WordPad
2022-07-11,09:17:42,C1 - WordPad
2022-07-11,09:17:43,C1 - WordPad
2022-07-11,09:17:44,C1 - WordPad
2022-07-11,09:17:45,C1 - WordPad
2022-07-11,09:17:46,C1 - WordPad
2022-07-11,09:17:47,C1 - WordPad
2022-07-11,09:17:48,C1 - WordPad
2022-07-11,09:17:49,C1 - WordPad
2022-07-11,09:17:50,C1 - WordPad
2022-07-11,09:17:51,C1 - WordPad
2022-07-11,09:17:52,C1 - WordPad
2022-07-11,09:17:53,C1 - WordPad
2022-07-11,09:17:54,C1 - WordPad
2022-07-11,09:17:55,C1 - WordPad
2022-07-11,09:17:56,C1 - WordPad
2022-07-11,09:17:57,C1 - WordPad
2022-07-11,09:17:58,C1 - WordPad
2022-07-11,09:18:00,C1 - WordPad
2022-07-11,09:18:01,C1 - WordPad
2022-07-11,09:18:02,C1 - WordPad
2022-07-11,09:18:03,C1 - WordPad
2022-07-11,09:18:04,C1 - WordPad
2022-07-11,09:18:05,C1 - WordPad
2022-07-11,09:18:06,C1 - WordPad
2022-07-11,09:18:07,C1 - WordPad
2022-07-11,09:18:08,C1 - WordPad
2022-07-11,09:18:09,C1 - WordPad
2022-07-11,09:18:10,C1 - WordPad
2022-07-11,09:18:11,C1 - WordPad
2022-07-11,09:18:12,C1 - WordPad
2022-07-11,09:18:13,C1 - WordPad
2022-07-11,09:18:14,C1 - WordPad
2022-07-11,09:18:15,C1 - WordPad
2022-07-11,09:18:16,C1 - WordPad
2022-07-11,09:18:17,C1 - WordPad
2022-07-11,09:18:18,C1 - WordPad
2022-07-11,09:18:19,C1 - WordPad
2022-07-11,09:18:20,C1 - WordPad
2022-07-11,09:18:21,C1 - WordPad
2022-07-11,09:18:22,C1 - WordPad
2022-07-11,09:18:23,C1 - WordPad
2022-07-11,09:18:24,C1 - WordPad
2022-07-11,09:18:25,C1 - WordPad
2022-07-11,09:18:26,C1 - WordPad
2022-07-11,09:18:27,C1 - WordPad
2022-07-11,09:18:28,C1 - WordPad
2022-07-11,09:18:29,C1 - WordPad
2022-07-11,09:18:30,C1 - WordPad
2022-07-11,09:18:31,C1 - WordPad
2022-07-11,09:18:32,C1 - WordPad
2022-07-11,09:18:33,C1 - WordPad
2022-07-11,09:18:34,C1 - WordPad
2022-07-11,09:18:35,C1 - WordPad
2022-07-11,09:18:36,C1 - WordPad
2022-07-11,09:18:37,C1 - WordPad
2022-07-11,09:18:38,C1 - WordPad
2022-07-11,09:18:39,C1 - WordPad
2022-07-11,09:18:40,C1 - WordPad
2022-07-11,09:18:41,C1 - WordPad
2022-07-11,09:18:42,C1 - WordPad
2022-07-11,09:18:43,C1 - WordPad
2022-07-11,09:18:44,C1 - WordPad
2022-07-11,09:18:45,C1 - WordPad
2022-07-11,09:18:46,C1 - WordPad
2022-07-11,09:18:47,C1 - WordPad
2022-07-11,09:18:48,C1 - WordPad
2022-07-11,09:18:49,C1 - WordPad
2022-07-11,09:18:50,C1 - WordPad
2022-07-11,09:18:51,C1 - WordPad
2022-07-11,09:18:52,C1 - WordPad
2022-07-11,09:18:53,C1 - WordPad
2022-07-11,09:18:54,C1 - WordPad
2022-07-11,09:18:55,C1 - WordPad
2022-07-11,09:18:56,C1 - WordPad
2022-07-11,09:18:57,C1 - WordPad
2022-07-11,09:18:58,C1 - WordPad
2022-07-11,09:18:59,C1 - WordPad
2022-07-11,09:19:00,C1 - WordPad
2022-07-11,09:19:01,C1 - WordPad
2022-07-11,09:19:02,C1 - WordPad
2022-07-11,09:19:03,C1 - WordPad
2022-07-11,09:19:04,C1 - WordPad
2022-07-11,09:19:05,C1 - WordPad
2022-07-11,09:19:06,C1 - WordPad
2022-07-11,09:19:07,C1 - WordPad
2022-07-11,09:19:08,C1 - WordPad
2022-07-11,09:19:10,C1 - WordPad
2022-07-11,09:19:11,C1 - WordPad
2022-07-11,09:19:12,C1 - WordPad
2022-07-11,09:19:13,C1 - WordPad
2022-07-11,09:19:14,C1 - WordPad
2022-07-11,09:19:15,C1 - WordPad
2022-07-11,09:19:16,C1 - WordPad
2022-07-11,09:19:17,C1 - WordPad
2022-07-11,09:19:18,C1 - WordPad
2022-07-11,09:19:19,C1 - WordPad
2022-07-11,09:19:20,C1 - WordPad
2022-07-11,09:19:21,C1 - WordPad
2022-07-11,09:19:22,C1 - WordPad
2022-07-11,09:19:23,C1 - WordPad
2022-07-11,09:19:24,C1 - WordPad
2022-07-11,09:19:25,C1 - WordPad
2022-07-11,09:19:26,C1 - WordPad
2022-07-11,09:19:27,C1 - WordPad
2022-07-11,09:19:28,C1 - WordPad
2022-07-11,09:19:29,C1 - WordPad
2022-07-11,09:19:30,C1 - WordPad
2022-07-11,09:19:31,C1 - WordPad
2022-07-11,09:19:32,C1 - WordPad
2022-07-11,09:19:33,C1 - WordPad
2022-07-11,09:19:34,C1 - WordPad
2022-07-11,09:19:35,C1 - WordPad
2022-07-11,09:19:36,C1 - WordPad
2022-07-11,09:19:37,C1 - WordPad
2022-07-11,09:19:38,C1 - WordPad
2022-07-11,09:19:39,C1 - WordPad
2022-07-11,09:19:40,C1 - WordPad
2022-07-11,09:19:41,C1 - WordPad
2022-07-11,09:19:42,C1 - WordPad
2022-07-11,09:19:43,C1 - WordPad
2022-07-11,09:19:44,C1 - WordPad
2022-07-11,09:19:45,C1 - WordPad
2022-07-11,09:19:46,C1 - WordPad
2022-07-11,09:19:47,C1 - WordPad
2022-07-11,09:19:48,C1 - WordPad
2022-07-11,09:19:49,C1 - WordPad
2022-07-11,09:19:50,C1 - WordPad
2022-07-11,09:19:51,C1 - WordPad
2022-07-11,09:19:52,C1 - WordPad
2022-07-11,09:19:53,C1 - WordPad
2022-07-11,09:19:54,C1 - WordPad
2022-07-11,09:19:55,C1 - WordPad
2022-07-11,09:19:56,C1 - WordPad
2022-07-11,09:19:57,C1 - WordPad
2022-07-11,09:19:58,C1 - WordPad
2022-07-11,09:19:59,C1 - WordPad
2022-07-11,09:20:00,C1 - WordPad
2022-07-11,09:20:01,C1 - WordPad
2022-07-11,09:20:02,C1 - WordPad
2022-07-11,09:20:03,C1 - WordPad
2022-07-11,09:20:04,C1 - WordPad
2022-07-11,09:20:05,C1 - WordPad
2022-07-11,09:20:06,C1 - WordPad
2022-07-11,09:20:07,C1 - WordPad
2022-07-11,09:20:08,C1 - WordPad
2022-07-11,09:20:10,C1 - WordPad
2022-07-11,09:20:11,C1 - WordPad
2022-07-11,09:20:12,C1 - WordPad
2022-07-11,09:20:13,C1 - WordPad
2022-07-11,09:20:14,C1 - WordPad
2022-07-11,09:20:15,C1 - WordPad
2022-07-11,09:20:16,C1 - WordPad
2022-07-11,09:20:17,C1 - WordPad
2022-07-11,09:20:18,C1 - WordPad
2022-07-11,09:20:19,C1 - WordPad
2022-07-11,09:20:20,C1 - WordPad
2022-07-11,09:20:21,C1 - WordPad
2022-07-11,09:20:22,C1 - WordPad
2022-07-11,09:20:23,C1 - WordPad
2022-07-11,09:20:24,C1 - WordPad
2022-07-11,09:20:25,C1 - WordPad
2022-07-11,09:20:26,C1 - WordPad
2022-07-11,09:20:27,C1 - WordPad
2022-07-11,09:20:28,C1 - WordPad
2022-07-11,09:20:29,C1 - WordPad
2022-07-11,09:20:30,C1 - WordPad
2022-07-11,09:20:31,C1 - WordPad
2022-07-11,09:20:32,C1 - WordPad
2022-07-11,09:20:33,C1 - WordPad
2022-07-11,09:20:34,C1 - WordPad
2022-07-11,09:20:35,C1 - WordPad
2022-07-11,09:20:36,C1 - WordPad
2022-07-11,09:20:37,C1 - WordPad
2022-07-11,09:20:38,C1 - WordPad
2022-07-11,09:20:39,C1 - WordPad
2022-07-11,09:20:40,C1 - WordPad
2022-07-11,09:20:41,C1 - WordPad
2022-07-11,09:20:42,C1 - WordPad
2022-07-11,09:20:43,C1 - WordPad
2022-07-11,09:20:44,C1 - WordPad
2022-07-11,09:20:45,C1 - WordPad
2022-07-11,09:20:46,C1 - WordPad
2022-07-11,09:20:47,C1 - WordPad
2022-07-11,09:20:48,C1 - WordPad
2022-07-11,09:20:49,C1 - WordPad
2022-07-11,09:20:50,C1 - WordPad
2022-07-11,09:20:51,C1 - WordPad
2022-07-11,09:20:52,C1 - WordPad
2022-07-11,09:20:53,C1 - WordPad
2022-07-11,09:20:54,C1 - WordPad
2022-07-11,09:20:55,C1 - WordPad
2022-07-11,09:20:56,C1 - WordPad
2022-07-11,09:20:57,C1 - WordPad
2022-07-11,09:20:58,C1 - WordPad
2022-07-11,09:20:59,C1 - WordPad
2022-07-11,09:21:00,C1 - WordPad
2022-07-11,09:21:01,C1 - WordPad
2022-07-11,09:21:02,C1 - WordPad
2022-07-11,09:21:03,C1 - WordPad
